MDDS Sub_DT,SUB-DISTRICT NAME,MDDS DTC
2802.0,Kundheigola,373.0
2803.0,Reamal,373.0
0.0,Sundargarh,374.0
2804.0,Hemgir,374.0
2805.0,Lephripara,374.0
2806.0,Bhasma,374.0
2807.0,Dharuadihi,374.0
2808.0,Sundargarh Town,374.0
2809.0,Sundargarh ,374.0
2810.0,Kinjirkela,374.0
2811.0,Talasara,374.0
2812.0,Baragaon,374.0
2813.0,Kutra,374.0
2814.0,Rajagangapur,374.0
2815.0,Raiboga,374.0
2816.0,Biramitrapur,374.0
2817.0,Hatibari,374.0
2818.0,Bisra,374.0
2819.0,Bondamunda,374.0
2820.0,Brahmani Tarang,374.0
2821.0,Raghunathapali,374.0
2822.0,Tangarapali,374.0
2823.0,Lathikata,374.0
2824.0,Chandiposh,374.0
2825.0,Kamarposh Balang,374.0
2826.0,Koida,374.0
2827.0,Lahunipara,374.0
2828.0,Gurundia,374.0
2829.0,Tikaetpali,374.0
2830.0,Banei,374.0
2831.0,Mahulapada,374.0
2832.0,Raurkela (M),374.0
2833.0,Raurkela (ITS),374.0
0.0,Kendujhar,375.0
2834.0,Barbil,375.0
2835.0,Bolani,375.0
2836.0,Rugudi,375.0
2837.0,Joda,375.0
2838.0,Bamebari ,375.0
2839.0,Champua,375.0
2840.0,Jhumpura,375.0
2841.0,Baria,375.0
2842.0,Turumunga,375.0
2843.0,Patana,375.0
2844.0,Kendujhar Sadar,375.0
2845.0,Kendujhar Town,375.0
2846.0,Nayakote,375.0
2847.0,Kanjipani,375.0
2848.0,Telkoi,375.0
2849.0,Pandapara,375.0
2850.0,Ghatgaon,375.0
2851.0,Harichandanpur,375.0
2852.0,Daitari,375.0
2853.0,Ghasipura,375.0
2854.0,Anandapur,375.0
2855.0,Soso,375.0
2856.0,Nandipada,375.0
2857.0,Sainkul,375.0
0.0,Mayurbhanj,376.0
2858.0,Tiring,376.0
2859.0,Bahalda,376.0
2860.0,Jamda,376.0
2861.0,Rairangpur Town,376.0
2862.0,Gorumahisani,376.0
2863.0,Jharpokharia,376.0
2864.0,Bisoi,376.0
2865.0,Rairangpur,376.0
2866.0,Badampahar,376.0
2867.0,Jashipur,376.0
2868.0,Raruan,376.0
2869.0,Ghagarbeda ,376.0
2870.0,Karanjia,376.0
2871.0,Thakurmunda,376.0
2872.0,Baripada Sadar,376.0
2873.0,Baripada Town,376.0
2874.0,Koliana,376.0
2875.0,Bangiriposi,376.0
2876.0,Chandua,376.0
2877.0,Suliapada,376.0
2878.0,Muruda,376.0
2879.0,Rasagobindapur,376.0
2880.0,Baisinga,376.0
2881.0,Betanati,376.0
2882.0,Barsahi,376.0
2883.0,Khunta,376.0
2884.0,Udala,376.0
2885.0,Kaptipada,376.0
2886.0,Sharata,376.0
2887.0,Mahuldiha,376.0
2888.0,Baripada (M),376.0
0.0,Baleshwar,377.0
2889.0,Raibania ,377.0
2890.0,Jaleswar ,377.0
2891.0,Bhograi,377.0
2892.0,Kamarda,377.0
2893.0,Baliapal ,377.0
2894.0,Singla ,377.0
2895.0,Basta ,377.0
2896.0,Rupsa ,377.0
2897.0,Baleshwar Sadar,377.0
2898.0,Sahadevkhunta,377.0
2899.0,Chandipur ,377.0
2900.0,Balaramgadi Marine ,377.0
2901.0,Bampada ,377.0
2902.0,Remuna ,377.0
2903.0,Nilagiri ,377.0
2904.0,Berhampur ,377.0
2905.0,Oupada  ,377.0
2906.0,Khaira  ,377.0
2907.0,Soro,377.0
2908.0,Similia ,377.0
2909.0,Baleshwar (M),377.0
0.0,Bhadrak,378.0
2910.0,Agarpada ,378.0
2911.0,Bant ,378.0
2912.0,Bhandari Pokhari ,378.0
2913.0,Dhamanagar,378.0
2914.0,Bhadrak Rural ,378.0
2915.0,Basudebpur ,378.0
2916.0,Naikanidihi ,378.0
2917.0,Tihidi ,378.0
2918.0,Dhusuri ,378.0
2919.0,Chandabali ,378.0
2920.0,Bansada ,378.0
2921.0,Dhamara Marine,378.0
0.0,Kendrapara ,379.0
2922.0,Rajkanika ,379.0
2923.0,Rajnagar ,379.0
2924.0,Jamboo Marine  ,379.0
2925.0,Aali ,379.0
2926.0,Pattamundai ,379.0
2927.0,Kendrapara,379.0
2928.0,Kendrapara Sadar  ,379.0
2929.0,Nikirai ,379.0
2930.0,Derabish ,379.0
2931.0,Patkura ,379.0
2932.0,Marsaghai ,379.0
2933.0,Mahakalapada ,379.0
0.0,Jagatsinghapur ,380.0
2934.0,Paradip ,380.0
2935.0,Paradeep Lock ,380.0
2936.0,Kujang ,380.0
2937.0,Abhyachandpur  ,380.0
2938.0,Ersama ,380.0
2939.0,Tirtol ,380.0
2940.0,Jagatsinghapur,380.0
2941.0,Biridi,380.0
2942.0,Naugaon ,380.0
2943.0,Balikuda ,380.0
0.0,Cuttack,381.0
2944.0,Narasinghpur ,381.0
2945.0,Kanpur ,381.0
2946.0,Badamba ,381.0
2947.0,Baidyeswar ,381.0
2948.0,Banki ,381.0
2949.0,Tigiria ,381.0
2950.0,Athagad ,381.0
2951.0,Barang ,381.0
2952.0,Gurudijhatia ,381.0
2953.0,Khuntuni  ,381.0
2954.0,Choudwar ,381.0
2955.0,Tangi ,381.0
2956.0,Mahanga ,381.0
2957.0,Salepur ,381.0
2958.0,Nischintakoili ,381.0
2959.0,Nemalo,381.0
2960.0,Kishannagar ,381.0
2961.0,Jagatpur ,381.0
2962.0,Cuttack Sadar ,381.0
2963.0,Kandarpur,381.0
2964.0,C.R.R.I. ,381.0
2965.0,Gobindpur ,381.0
2966.0,Olatapur,381.0
2967.0,Niali ,381.0
2968.0,Cuttack (M Corp.),381.0
0.0,Jajapur  ,382.0
2969.0,Sukinda,382.0
2970.0,Tomka,382.0
2971.0,Kaliapani ,382.0
2972.0,Kalinganagar ,382.0
2973.0,Jakhapura,382.0
2974.0,Jajapur Road ,382.0
2975.0,Korai ,382.0
2976.0,Panikoili ,382.0
2977.0,Jajapur    ,382.0
2978.0,Jajpur Sadar  ,382.0
2979.0,Dharmasala ,382.0
2980.0,Jenapur  ,382.0
2981.0,Kuakhia  ,382.0
2982.0,Badachana ,382.0
2983.0,Balichandrapur ,382.0
2984.0,Binjharpur ,382.0
2985.0,Bari - Ramachandrapur,382.0
2986.0,Mangalpur ,382.0
0.0,Dhenkanal,383.0
2987.0,Parajang ,383.0
2988.0,Kamakshyanagar ,383.0
2989.0,Kankadahad  ,383.0
2990.0,Bhuban ,383.0
2991.0,Gandia ,383.0
2992.0,Nihalprasad ,383.0
2993.0,Tumusingha ,383.0
2994.0,Motunga ,383.0
2995.0,Bhusan Steel Limited,383.0
2996.0,Balimi ,383.0
2997.0,Hindol ,383.0
2998.0,Rasol ,383.0
2999.0,Dhenkanal Sadar ,383.0
0.0,Anugul  ,384.0
3000.0,Palalahada ,384.0
3001.0,Khamar ,384.0
3002.0,Rengali Damsite ,384.0
3003.0,Kaniha ,384.0
3004.0,N.T.P.C.   ,384.0
3005.0,Samal Barrage ,384.0
3006.0,Talcher Sadar,384.0
3007.0,Colliery ,384.0
3008.0,Bikrampur ,384.0
3009.0,Nalco,384.0
3010.0,Banarpal,384.0
2995.0,Bhusan Steel Limited,384.0
3011.0,Anugul ,384.0
3012.0,Jarapada ,384.0
3013.0,Industrial  ,384.0
3014.0,Chhendipada ,384.0
3015.0,Handapa,384.0
3016.0,Kishorenagar ,384.0
3017.0,Athmallik ,384.0
3018.0,Kiakata,384.0
3019.0,Thakurgarh ,384.0
3020.0,Purunakot ,384.0
3021.0,Bantala ,384.0
0.0,Nayagarh  ,385.0
3022.0,Gania ,385.0
3023.0,Dasapalla ,385.0
3024.0,Banigochha ,385.0
3025.0,Nuagaon ,385.0
3026.0,Khandapada ,385.0
3027.0,Fategarh,385.0
3028.0,Nayagarh ,385.0
3029.0,Itamati ,385.0
3030.0,Nayagarh Sadar,385.0
3031.0,Odagaon,385.0
3032.0,Sarankul,385.0
3033.0,Ranapur ,385.0
0.0,Khordha ,386.0
3034.0,Bolagad ,386.0
3035.0,Begunia,386.0
3036.0,Khordha ,386.0
3037.0,Khordha Sadar,386.0
3038.0,Chandaka,386.0
3039.0,Nandankanan,386.0
3040.0,Saheednagar ,386.0
3041.0,Mancheswar,386.0
3042.0,Balianta ,386.0
3043.0,Balipatna,386.0
3044.0,Lingaraj,386.0
3045.0,Airfield (Kapila Prasad),386.0
3046.0,Uttara,386.0
3047.0,Khandagiri ,386.0
3048.0,Tamando ,386.0
3049.0,Jatani,386.0
3050.0,Jankia ,386.0
3051.0,Nirakarpur,386.0
3052.0,Tangi,386.0
3053.0,Balugaon,386.0
3054.0,Banapur,386.0
3055.0,Bhubaneswar (M Corp.),386.0
0.0,Puri,387.0
3056.0,Delanga,387.0
3057.0,Pipili ,387.0
3058.0,Nimapada,387.0
3059.0,Kakatpur,387.0
3060.0,Astaranga,387.0
3061.0,Konark,387.0
3062.0,Gop,387.0
3063.0,Ramachandi,387.0
3064.0,Satyabadi,387.0
3065.0,Chandanpur ,387.0
3066.0,Sadar ,387.0
3067.0,Brahmagiri,387.0
3068.0,Gadisagada,387.0
3069.0,Krushna Prasad ,387.0
3070.0,Puri (M),387.0
0.0,Ganjam,388.0
3071.0,Tarasingi,388.0
3072.0,Buguda,388.0
3073.0,Jagannath Prasad,388.0
3074.0,Bhanjanagar,388.0
3075.0,Gangapur,388.0
3076.0,Surada,388.0
3077.0,Badagada,388.0
3078.0,Asika,388.0
3079.0,Dharakote,388.0
3080.0,Kabisuryanagar,388.0
3081.0,Polasara,388.0
3082.0,Kodala,388.0
3083.0,Khalikote,388.0
3084.0,Rambha,388.0
3085.0,Chhatrapur,388.0
3086.0,Ganjam,388.0
3087.0,Chamakhandi,388.0
3088.0,Arjyapalli Marine,388.0
3089.0,Purusottampur,388.0
3090.0,Hinjili,388.0
3091.0,Patapur,388.0
3092.0,Seragad,388.0
3093.0,Brahmapur Sadar,388.0
3094.0,Gopalpur,388.0
3095.0,Golanthara,388.0
3096.0,Digapahandi,388.0
3097.0,Nuagaon,388.0
3098.0,Jarada,388.0
3109.0,Ramagiri,388.0
3099.0,Brahmapur (M.Corp.),388.0
0.0,Gajapati,389.0
3100.0,Adva ,389.0
3101.0,Mohana ,389.0
3102.0,R.Udaygiri ,389.0
3103.0,Serango ,389.0
3104.0,Kashinagara ,389.0
3105.0,Parlakhemundi ,389.0
3106.0,Gurandi,389.0
3107.0,Rayagada ,389.0
3108.0,Garabandha,389.0
3109.0,Ramagiri,389.0
0.0,Kandhamal,390.0
3110.0,Gochhapada,390.0
3111.0,Phulabani ,390.0
3112.0,Phulabani Town  ,390.0
3113.0,Khajuripada,390.0
3114.0,G.Udayagiri,390.0
3115.0,Tikabali,390.0
3116.0,Chakapada ,390.0
3117.0,Sarangagarh ,390.0
3118.0,Phiringia ,390.0
3119.0,Baliguda,390.0
3120.0,Nuagaon,390.0
3121.0,Tumudibandha,390.0
3122.0,Belaghar ,390.0
3123.0,Kotagarh ,390.0
3124.0,Brahmanigaon ,390.0
3125.0,Daringbadi ,390.0
3126.0,Raikia,390.0
0.0,Baudh,391.0
3127.0,Kantamal ,391.0
3128.0,Manamunda,391.0
3129.0,Baunsuni ,391.0
3130.0,Baudh Sadar ,391.0
3131.0,Puruna Katak ,391.0
3132.0,Harbhanga ,391.0
0.0,Subarnapur,392.0
3133.0,Dunguripali ,392.0
3134.0,Rampur ,392.0
3135.0,Binika,392.0
3136.0,Ulunda,392.0
3137.0,Biramaharajpur,392.0
3138.0,Subalaya,392.0
3139.0,Sonapur,392.0
3140.0,Tarbha,392.0
0.0,Balangir,393.0
3141.0,Loisinga ,393.0
3142.0,Balangir,393.0
3143.0,Tushura,393.0
3144.0,Patnagarh,393.0
3145.0,Khaprakhol ,393.0
3146.0,Turekela ,393.0
3147.0,Belpara ,393.0
3148.0,Saintala,393.0
3149.0,Kantabanji,393.0
3150.0,Bangomunda,393.0
3151.0,Sindhekela ,393.0
3152.0,Titlagarh ,393.0
0.0,Nuapada,394.0
3153.0,Jonk,394.0
3154.0,Nuapada,394.0
3155.0,Komna,394.0
3156.0,Khariar,394.0
3157.0,Boden,394.0
3158.0,Sinapali,394.0
0.0,Kalahandi,395.0
3159.0,Kesinga,395.0
3160.0,Madanpur Rampur ,395.0
3161.0,Narala ,395.0
3162.0,Lanjigarh  ,395.0
3163.0,Biswanathpur ,395.0
3164.0,Sadar,395.0
3165.0,Kegaon ,395.0
3166.0,Junagarh,395.0
3167.0,Golamunda,395.0
3168.0,Dharamgarh,395.0
3169.0,Kokasara ,395.0
3170.0,Jayapatna,395.0
3171.0,Thuamul Rampur ,395.0
0.0,Rayagada  ,396.0
3172.0,Ambadala ,396.0
3173.0,Muniguda,396.0
3174.0,Chandrapur,396.0
3175.0,Bishamakatak,396.0
3176.0,Kalyanasingpur ,396.0
3177.0,Kashipur ,396.0
3178.0,Andirakanch ,396.0
3179.0,Tikiri ,396.0
3180.0,Doraguda ,396.0
3181.0,Rayagada ,396.0
3182.0,Seskhal ,396.0
3183.0,Gunupur,396.0
3184.0,Gudari ,396.0
3185.0,Padmapur,396.0
3186.0,Puttasing ,396.0
0.0,Nabarangapur ,397.0
3187.0,Raighar ,397.0
3188.0,Kundei ,397.0
3189.0,Umarkote,397.0
3190.0,Chandahandi ,397.0
3191.0,Jharigan,397.0
3192.0,Dabugan,397.0
3193.0,Paparahandi,397.0
3194.0,Kodinga,397.0
3195.0,Kosagumuda ,397.0
3196.0,Nabarangapur,397.0
3197.0,Tentulikhunti ,397.0
3198.0,Khatiguda,397.0
0.0,Koraput,398.0
3199.0,Kotpad ,398.0
3200.0,Boriguma ,398.0
3201.0,Bhairabsingipur ,398.0
3202.0,Dasamantapur,398.0
3203.0,Lakshmipur,398.0
3204.0,Narayanpatana ,398.0
3205.0,Bandhugaon ,398.0
3206.0,Kakiriguma ,398.0
3207.0,Koraput ,398.0
3208.0,Koraput Town ,398.0
3209.0,Jeypore ,398.0
3210.0,Kundura,398.0
3211.0,Boipariguda ,398.0
3212.0,Machh kund ,398.0
3213.0,Padua ,398.0
3214.0,Nandapur,398.0
3215.0,Similiguda ,398.0
3216.0,Sunabeda,398.0
3217.0,Damonjodi,398.0
3218.0,Pottangi ,398.0
3219.0,Kotiya ,398.0
0.0,Malkangiri  ,399.0
3220.0,Malkangiri,399.0
3221.0,Mathili ,399.0
3222.0,Mudulipada ,399.0
3223.0,Chitrakonda,399.0
3224.0,Paparmetla ,399.0
3225.0,Jodamba,399.0
3226.0,Orkel,399.0
3227.0,Kalimela ,399.0
3228.0,Podia,399.0
3229.0,M.V. 79,399.0
3230.0,Motu ,399.0
0.0,CHHATTISGARH,0.0
0.0,Koriya,400.0
3231.0,Bharatpur,400.0
3232.0,Baikunthpur,400.0
3233.0,Sonhat,400.0
3234.0,Manendragarh,400.0
3235.0,Khadganva,400.0
0.0,Surguja,401.0
3236.0,Ramanujganj,401.0
3237.0,Balrampur,401.0
3238.0,Wadrafnagar,401.0
3239.0,Pratappur,401.0
3240.0,Samri(kusmi),401.0
3241.0,Shankargarh,401.0
3242.0,Surajpur,401.0
3243.0,Oudgi,401.0
3244.0,Bhaiyathan,401.0
3245.0,Ramanujnagar,401.0
3246.0,Premnagar,401.0
3247.0,Ambikapur,401.0
3248.0,Lakhanpur,401.0
3249.0,Udaypur,401.0
3250.0,Rajpur,401.0
3251.0,Lundra,401.0
3252.0,Sitapur,401.0
3253.0,Batouli,401.0
3254.0,Mainpat,401.0
0.0,Jashpur ,402.0
3255.0,Bagicha,402.0
3256.0,Kansabel,402.0
3257.0,Jashpur,402.0
3258.0,Manora,402.0
3259.0,Kunkuri,402.0
3260.0,Duldula,402.0
3261.0,Farsabahar,402.0
3262.0,Pathalgaon,402.0
0.0,Raigarh,403.0
3263.0,Udaipur (Dharamjaigarh),403.0
3264.0,Lailunga,403.0
3265.0,Gharghoda,403.0
3266.0,Tamnar,403.0
3267.0,Raigarh,403.0
3268.0,Pusour,403.0
3269.0,Kharsia,403.0
3270.0,Sarangarh,403.0
3271.0,Baramkela,403.0
0.0,Korba ,404.0
3272.0,Katghora,404.0
3273.0,Poundi-Uproda,404.0
3274.0,Pali,404.0
3275.0,Korba,404.0
3276.0,Kartala,404.0
0.0,Janjgir - Champa,405.0
3277.0,Janjgir,405.0
3278.0,Akaltara,405.0
3279.0,Baloda,405.0
3280.0,Nawagarh,405.0
3281.0,Champa,405.0
3282.0,Sakti,405.0
3283.0,Pamgarh,405.0
3284.0,Dabhra,405.0
3285.0,Malkharoda,405.0
3286.0,Jaijaipur,405.0
0.0,Bilaspur,406.0
3287.0,Pendra Road Gorella,406.0
3288.0,Marwahi,406.0
3289.0,Pendra,406.0
3290.0,Lormi,406.0
3291.0,Kota,406.0
3292.0,Mungeli,406.0
3293.0,Pathariya,406.0
3294.0,Takhatpur,406.0
3295.0,Bilaspur,406.0
3296.0,Masturi,406.0
3297.0,Bilha,406.0
0.0,Kabeerdham,407.0
3298.0,Kawardha,407.0
3299.0,Bodla,407.0
3300.0,Sahaspur Lohara,407.0
3301.0,Pandariya,407.0
0.0,Rajnandgaon,408.0
3302.0,Chhuikhadan,408.0
3303.0,Khairagarh,408.0
3304.0,Dongargarh,408.0
3305.0,Rajnandgaon,408.0
3306.0,Chhuriya,408.0
3307.0,Dongargaon,408.0
3308.0,Mohla,408.0
3309.0,Manpur,408.0
3310.0,Ambagarh,408.0
0.0,Durg,409.0
3311.0,Nawagarh,409.0
3312.0,Bemetara,409.0
3313.0,Saja,409.0
3314.0,Thanakhamria,409.0
3315.0,Berla,409.0
3316.0,Dhamdha,409.0
3317.0,Durg,409.0
3318.0,Patan,409.0
3319.0,Gunderdehi,409.0
3320.0,Dondi Luhara,409.0
3321.0, Balod,409.0
3322.0,Dondi,409.0
3323.0,Gurur,409.0
0.0,Raipur,410.0
3324.0,Simga,410.0
3325.0,Bhatapara,410.0
3326.0,Baloda Bazar,410.0
3327.0,Palari,410.0
3328.0,Kasdol,410.0
3329.0,Bilaigarh,410.0
3330.0,Arang,410.0
3331.0,Abhanpur,410.0
3332.0,Raipur,410.0
3333.0,Rajim,410.0
3334.0,Tilda,410.0
3335.0,Bindranavagarh(Gariyaband),410.0
3336.0,Chhura,410.0
3337.0,Mainpur,410.0
3338.0,Deobhog,410.0
0.0,Mahasamund,411.0
3339.0,Basna,411.0
3340.0,Saraipali,411.0
3341.0,Mahasamund,411.0
3342.0,Pithora,411.0
3343.0,Bagbahra,411.0
0.0,Dhamtari ,412.0
3344.0,Kurud,412.0
3345.0,Magarlod,412.0
3346.0,Dhamtari,412.0
3347.0,Nagri,412.0
0.0,Uttar Bastar Kanker,413.0
3348.0,Charama,413.0
3349.0,Bhanupratappur,413.0
3350.0,Durgkondal,413.0
3351.0,Kanker,413.0
3352.0,Narharpur,413.0
3353.0,Antagarh,413.0
3354.0,Pakhanjur,413.0
0.0,Bastar,414.0
3355.0,Keskal,414.0
3356.0,Bade Rajpur,414.0
3357.0,Kondagaon,414.0
3358.0,Makdi,414.0
3359.0,Farasgaon,414.0
3360.0,Jagdalpur,414.0
3361.0,Lohandiguda,414.0
3362.0,Bastanar,414.0
3363.0,Bastar,414.0
3364.0,Bakavand,414.0
3365.0,Tokapal,414.0
3366.0,Darbha,414.0
0.0,Narayanpur,415.0
3367.0,Narayanpur,415.0
3368.0,Orchha,415.0
0.0,Dakshin Bastar Dantewada,416.0
3369.0,Dantewada,416.0
3370.0,Gidam,416.0
3371.0,Katekalyan,416.0
3372.0,Kuakonda,416.0
3373.0,Konta,416.0
3374.0,Chhindgarh,416.0
3375.0,Sukma,416.0
0.0,Bijapur,417.0
3376.0,Bhopalpattnam,417.0
3377.0,Usur,417.0
3378.0,Bijapur,417.0
3379.0,Bhairamgarh,417.0
,,
0.0,GUJARAT,0.0
0.0,Kachchh,468.0
3722.0,Lakhpat,468.0
3723.0,Rapar,468.0
3724.0,Bhachau,468.0
3725.0,Anjar,468.0
3726.0,Bhuj,468.0
3727.0,Nakhatrana,468.0
3728.0,Abdasa,468.0
3729.0,Mandvi,468.0
3730.0,Mundra,468.0
3731.0,Gandhidham,468.0
0.0,Banas Kantha,469.0
3732.0,Vav,469.0
3733.0,Tharad,469.0
3734.0,Dhanera,469.0
3735.0,Dantiwada,469.0
3736.0,Amirgadh,469.0
3737.0,Danta,469.0
3738.0,Vadgam,469.0
3739.0,Palanpur,469.0
3740.0,Deesa,469.0
3741.0,Deodar,469.0
3742.0,Bhabhar,469.0
3743.0,Kankrej,469.0
0.0,Patan  ,470.0
3744.0,Santalpur,470.0
3745.0,Radhanpur,470.0
3746.0,Sidhpur,470.0
3747.0,Patan,470.0
3748.0,Harij,470.0
3749.0,Sami,470.0
3750.0,Chanasma,470.0
0.0,Mahesana,471.0
3751.0,Satlasana,471.0
3752.0,Kheralu,471.0
3753.0,Unjha,471.0
3754.0,Visnagar,471.0
3755.0,Vadnagar,471.0
3756.0,Vijapur,471.0
3757.0,Mahesana,471.0
3758.0,Becharaji,471.0
3759.0,Kadi,471.0
0.0,Sabar Kantha,472.0
3760.0,Khedbrahma,472.0
3761.0,Vijaynagar,472.0
3762.0,Vadali,472.0
3763.0,Idar,472.0
3764.0,Bhiloda,472.0
3765.0,Meghraj,472.0
3766.0,Himatnagar,472.0
3767.0,Prantij,472.0
3768.0,Talod,472.0
3769.0,Modasa,472.0
3770.0,Dhansura,472.0
3771.0,Malpur,472.0
3772.0,Bayad,472.0
0.0,Gandhinagar,473.0
3773.0,Kalol,473.0
3774.0,Mansa,473.0
3775.0,Gandhinagar,473.0
3776.0,Dehgam,473.0
0.0,Ahmadabad,474.0
3777.0,Mandal,474.0
3778.0,Detroj-Rampura,474.0
3779.0,Viramgam,474.0
3780.0,Sanand,474.0
3781.0,Ahmadabad City,474.0
3782.0,Daskroi,474.0
3783.0,Dholka,474.0
3784.0,Bavla,474.0
3785.0,Ranpur,474.0
3786.0,Barwala,474.0
3787.0,Dhandhuka,474.0
0.0,Surendranagar,475.0
3788.0,Halvad,475.0
3789.0,Dhrangadhra,475.0
3790.0,Dasada,475.0
3791.0,Lakhtar,475.0
3792.0,Wadhwan,475.0
3793.0,Muli,475.0
3794.0,Chotila,475.0
3795.0,Sayla,475.0
3796.0,Chuda,475.0
3797.0,Limbdi,475.0
0.0,Rajkot,476.0
3798.0,Maliya,476.0
3799.0,Morvi,476.0
3800.0,Tankara,476.0
3801.0,Wankaner,476.0
3802.0,Paddhari,476.0
3803.0,Rajkot,476.0
3804.0,Lodhika,476.0
3805.0,Kotda Sangani,476.0
3806.0,Jasdan,476.0
3807.0,Gondal,476.0
3808.0,Jamkandorna,476.0
3809.0,Upleta,476.0
3810.0,Dhoraji,476.0
3811.0,Jetpur,476.0
0.0,Jamnagar,477.0
3812.0,Okhamandal,477.0
3813.0,Khambhalia,477.0
3814.0,Jamnagar,477.0
3815.0,Jodiya,477.0
3816.0,Dhrol,477.0
3817.0,Kalavad,477.0
3818.0,Lalpur,477.0
3819.0,Kalyanpur,477.0
3820.0,Bhanvad,477.0
3821.0,Jamjodhpur,477.0
0.0,Porbandar ,478.0
3822.0,Porbandar,478.0
3823.0,Ranavav,478.0
3824.0,Kutiyana,478.0
0.0,Junagadh,479.0
3825.0,Manavadar,479.0
3826.0,Vanthali,479.0
3827.0,Junagadh,479.0
3828.0,Bhesan,479.0
3829.0,Visavadar,479.0
3830.0,Mendarda,479.0
3831.0,Keshod,479.0
3832.0,Mangrol,479.0
3833.0,Malia,479.0
3834.0,Talala,479.0
3835.0,Patan-Veraval,479.0
3836.0,Sutrapada,479.0
3837.0,Kodinar,479.0
3838.0,Una,479.0
0.0,Amreli,480.0
3839.0,Kunkavav Vadia,480.0
3840.0,Babra,480.0
3841.0,Lathi,480.0
3842.0,Lilia,480.0
3843.0,Amreli,480.0
3844.0,Bagasara,480.0
3845.0,Dhari,480.0
3846.0,Savar Kundla,480.0
3847.0,Khambha,480.0
3848.0,Jafrabad,480.0
3849.0,Rajula,480.0
0.0,Bhavnagar,481.0
3850.0,Botad,481.0
3851.0,Vallabhipur,481.0
3852.0,Gadhada,481.0
3853.0,Umrala,481.0
3854.0,Bhavnagar,481.0
3855.0,Ghogha,481.0
3856.0,Sihor,481.0
3857.0,Gariadhar,481.0
3858.0,Palitana,481.0
3859.0,Talaja,481.0
3860.0,Mahuva,481.0
0.0,Anand  ,482.0
3861.0,Tarapur,482.0
3862.0,Sojitra,482.0
3863.0,Umreth,482.0
3864.0,Anand,482.0
3865.0,Petlad,482.0
3866.0,Khambhat,482.0
3867.0,Borsad,482.0
3868.0,Anklav,482.0
0.0,Kheda,483.0
3869.0,Kapadvanj,483.0
3870.0,Virpur,483.0
3871.0,Balasinor,483.0
3872.0,Kathlal,483.0
3873.0,Mehmedabad,483.0
3874.0,Kheda,483.0
3875.0,Matar,483.0
3876.0,Nadiad,483.0
3877.0,Mahudha,483.0
3878.0,Thasra,483.0
0.0,Panch Mahals,484.0
3879.0,Khanpur,484.0
3880.0,Kadana,484.0
3881.0,Santrampur,484.0
3882.0,Lunawada,484.0
3883.0,Shehera,484.0
3884.0,Morwa (Hadaf),484.0
3885.0,Godhra,484.0
3886.0,Kalol,484.0
3887.0,Ghoghamba,484.0
3888.0,Halol,484.0
3889.0,Jambughoda,484.0
0.0,Dohad  ,485.0
3890.0,Fatepura,485.0
3891.0,Jhalod,485.0
3892.0,Limkheda,485.0
3893.0,Dohad,485.0
3894.0,Garbada,485.0
3895.0,Devgadbaria,485.0
3896.0,Dhanpur,485.0
0.0,Vadodara,486.0
3897.0,Savli,486.0
3898.0,Vadodara,486.0
3899.0,Vaghodia,486.0
3900.0,Jetpur Pavi,486.0
3901.0,Chhota Udaipur,486.0
3902.0,Kavant,486.0
3903.0,Nasvadi,486.0
3904.0,Sankheda,486.0
3905.0,Dabhoi,486.0
3906.0,Padra,486.0
3907.0,Karjan,486.0
3908.0,Sinor,486.0
0.0,Narmada,487.0
3909.0,Tilakwada,487.0
3910.0,Nandod,487.0
3911.0,Dediapada,487.0
3912.0,Sagbara,487.0
0.0,Bharuch,488.0
3913.0,Jambusar,488.0
3914.0,Amod,488.0
3915.0,Vagra,488.0
3916.0,Bharuch,488.0
3917.0,Jhagadia,488.0
3918.0,Anklesvar,488.0
3919.0,Hansot,488.0
3920.0,Valia,488.0
0.0,The Dangs,489.0
3921.0,The Dangs,489.0
0.0,Navsari  ,490.0
3922.0,Navsari,490.0
3923.0,Jalalpore,490.0
3924.0,Gandevi,490.0
3925.0,Chikhli,490.0
3926.0,Bansda,490.0
0.0,Valsad,491.0
3927.0,Valsad,491.0
3928.0,Dharampur,491.0
3929.0,Pardi,491.0
3930.0,Kaprada,491.0
3931.0,Umbergaon,491.0
0.0,Surat,492.0
3932.0,Olpad,492.0
3933.0,Mangrol,492.0
3934.0,Umarpada,492.0
3935.0,Mandvi,492.0
3936.0,Kamrej,492.0
3937.0,Surat City,492.0
3938.0,Chorasi,492.0
3939.0,Palsana,492.0
3940.0,Bardoli,492.0
3941.0,Mahuva,492.0
0.0,Tapi,493.0
3942.0,Nizar,493.0
3943.0,Uchchhal,493.0
3944.0,Songadh,493.0
3945.0,Vyara,493.0
3946.0,Valod,493.0
0.0,DAMAN & DIU,0.0
0.0,Diu,494.0
3947.0,Diu,494.0
0.0,Daman,495.0
3948.0,Daman,495.0
0.0,DADRA & NAGAR HAVELI,0.0
0.0,Dadra & Nagar Haveli,496.0
3949.0,Dadra & Nagar Haveli,496.0
0.0,MAHARASHTRA,0.0
0.0,Nandurbar,497.0
3950.0,Akkalkuwa,497.0
3951.0,Akrani,497.0
3952.0,Talode,497.0
3953.0,Shahade,497.0
3954.0,Nandurbar,497.0
3955.0,Nawapur,497.0
0.0,Dhule,498.0
